Open;High;Low;Close;Adj Close;Volume
34217.88;34217.88;34185.36;34185.36;34185.36;0
34177.12;34192.23;34177.12;34180.86;34180.86;0
34175.5;34178.52;34157.46;34157.46;34157.46;0
34158.16;34158.16;34149.31;34149.31;34149.31;0
34153.06;34175.44;34153.06;34175.44;34175.44;0
34153.37;34166.43;34153.37;34155.5;34155.5;4976640
34156.5;34166.28;34134.56;34134.56;34134.56;0
34142.02;34142.02;34113.36;34113.36;34113.36;0
34109.19;34123.27;34095.78;34095.78;34095.78;0
34113.6;34113.6;34072.48;34072.48;34072.48;7481344
34076.95;34123.21;34076.95;34123.21;34123.21;612352
34125.32;34126.21;34090.23;34090.23;34090.23;7974912
34115.6;34118.62;34064.77;34092.68;34092.68;0
34111.46;34111.46;34059.77;34059.77;34059.77;0
34072.14;34072.14;34034.29;34043.5;34043.5;0
34045.2;34045.2;34010.86;34010.86;34010.86;0
34010.59;34010.59;33987.08;33987.08;33987.08;0
34006.71;34055.21;34006.71;34048.3;34048.3;0
34036.93;34056.36;33993.13;33993.13;33993.13;0
33990.87;33990.87;33965.54;33986.59;33986.59;0
33983.45;34013.3;33958.12;34013.3;34013.3;8009728
34024.6;34024.6;33960.02;33960.02;33960.02;0
33973.04;33990.55;33957.07;33957.07;33957.07;0
33974.0;33985.67;33956.38;33956.38;33956.38;1171456
33970.2;33999.39;33966.47;33998.33;33998.33;0
33992.04;34003.74;33992.04;34003.74;34003.74;0
33999.06;34003.01;33996.56;33996.56;33996.56;0
33996.04;33996.04;33905.58;33946.89;33946.89;0
33927.37;33927.37;33835.44;33835.44;33835.44;22906880
33797.13;33872.48;33797.13;33856.82;33856.82;56416256
33852.26;33860.6;33827.98;33856.07;33856.07;0
33898.03;33927.16;33898.03;33924.41;33924.41;21725184
33916.88;33979.32;33916.88;33979.32;33979.32;17733632
33985.39;34038.09;33985.39;34036.59;34036.59;49387520
34047.47;34085.39;34036.38;34085.39;34085.39;18628608
34062.95;34088.8;34055.8;34080.76;34080.76;33974272
34082.54;34148.35;34082.54;34122.73;34122.73;35997696
34108.01;34130.11;34093.63;34130.11;34130.11;598016
34128.3;34128.3;34101.07;34102.84;34102.84;0
34103.53;34120.0;34102.2;34120.0;34120.0;7174144
34120.64;34127.51;34089.13;34089.13;34089.13;0
34088.9;34093.42;34086.5;34090.61;34090.61;0
34090.36;34093.3;34087.9;34088.16;34088.16;0
34077.37;34094.14;34062.12;34062.12;34062.12;6299648
34076.04;34108.07;34076.04;34107.55;34107.55;24047616
34100.36;34131.73;34100.36;34131.73;34131.73;0
34138.55;34146.16;34129.26;34145.46;34145.46;5031936
34143.78;34143.78;34111.75;34111.75;34111.75;0
34101.89;34150.43;34101.89;34150.43;34150.43;0
34115.25;34136.89;34115.25;34115.55;34115.55;0
34097.84;34124.72;34097.84;34124.72;34124.72;0
34121.78;34129.54;34109.58;34109.79;34109.79;0
34096.87;34133.58;34096.87;34133.58;34133.58;0
34131.14;34131.14;34119.3;34122.98;34122.98;0
34123.5;34123.5;34107.27;34107.27;34107.27;0
34096.36;34103.87;34090.21;34103.87;34103.87;0
34104.04;34107.86;34096.77;34102.56;34102.56;0
34102.73;34115.19;34069.46;34069.46;34069.46;0
34049.25;34066.79;34046.57;34057.25;34057.25;0
34021.54;34026.83;34021.54;34021.79;34021.79;0
34024.16;34027.27;34019.76;34019.76;34019.76;0
34022.4;34057.0;34022.4;34057.0;34057.0;3397632
34060.63;34066.73;34051.66;34066.73;34066.73;8120320
34073.0;34165.71;34073.0;34165.71;34165.71;20518912
34151.68;34174.76;34143.09;34143.09;34143.09;22708224
34136.39;34136.39;34095.12;34109.34;34109.34;0
34100.19;34100.19;34055.31;34056.54;34056.54;0
34063.61;34076.48;34056.96;34056.96;34056.96;0
34075.49;34075.49;34061.68;34063.36;34063.36;0
34062.75;34062.75;34025.15;34025.15;34025.15;0
34018.46;34027.03;34002.42;34016.54;34016.54;0
33995.41;34026.04;33995.41;34018.45;34018.45;7147520
34032.68;34076.0;34032.68;34076.0;34076.0;0
34076.51;34076.51;34069.64;34075.63;34075.63;0
34078.88;34116.97;34055.81;34116.97;34116.97;0
34113.18;34113.18;34085.97;34112.88;34112.88;0
34117.36;34117.36;34090.98;34100.98;34100.98;0
34107.36;34107.36;34082.17;34086.33;34086.33;0
34090.12;34092.41;34084.82;34085.09;34085.09;0
34085.66;34086.23;34078.95;34085.95;34085.95;0
34087.86;34138.92;34087.86;34138.92;34138.92;0
34147.55;34147.55;34135.24;34136.89;34136.89;14499840
34133.64;34133.64;34121.09;34122.34;34122.34;0
34131.08;34134.41;34095.85;34107.63;34107.63;0
34111.01;34130.27;34111.01;34128.05;34128.05;0
34129.36;34159.63;34129.36;34157.55;34157.55;0
34155.34;34166.56;34149.44;34149.44;34149.44;1263616
34153.6;34176.27;34153.6;34173.31;34173.31;0
34173.72;34191.09;34173.72;34191.09;34191.09;0
34206.66;34230.28;34206.66;34230.28;34230.28;1409024
34238.21;34238.21;34197.91;34197.91;34197.91;0
34198.2;34200.74;34192.9;34200.74;34200.74;0
34194.25;34198.27;34184.61;34184.61;34184.61;0
34150.45;34170.81;34139.36;34156.76;34156.76;0
34160.34;34164.17;34145.29;34145.29;34145.29;0
34126.25;34138.46;34126.25;34133.13;34133.13;0
34124.14;34135.98;34109.52;34109.52;34109.52;0
34104.71;34104.71;34094.86;34094.86;34094.86;0
34078.57;34078.57;34054.99;34054.99;34054.99;0
34058.2;34062.3;34010.5;34010.5;34010.5;12873728
34038.58;34038.58;33990.59;33990.59;33990.59;24465408
33980.44;33990.34;33964.18;33964.39;33964.39;55365632
33950.3;33999.88;33950.3;33990.93;33990.93;0
33994.12;34003.26;33989.24;34003.26;34003.26;0
34021.29;34023.67;34007.15;34023.67;34023.67;0
34011.82;34035.04;34011.82;34021.18;34021.18;0
34020.7;34039.83;34018.79;34019.75;34019.75;0
34016.26;34038.63;34013.96;34020.84;34020.84;0
34009.9;34023.91;33997.19;34015.72;34015.72;0
34023.21;34053.88;34023.21;34041.96;34041.96;0
34054.36;34068.15;34054.36;34068.15;34068.15;0
34072.55;34110.68;34072.55;34110.68;34110.68;0
34122.4;34122.4;34082.61;34089.64;34089.64;0
34072.95;34114.13;34072.95;34110.53;34110.53;0
34099.6;34104.5;34098.66;34104.5;34104.5;0
34115.88;34144.48;34115.88;34140.86;34140.86;0
34151.71;34152.98;34119.93;34119.93;34119.93;0
34128.35;34158.08;34128.35;34158.08;34158.08;0
34155.77;34166.98;34154.56;34166.98;34166.98;0
34167.68;34180.44;34165.34;34180.05;34180.05;0
34180.52;34180.52;34149.2;34149.2;34149.2;0
34147.34;34153.85;34135.56;34138.36;34138.36;0
34143.45;34143.45;34101.1;34117.28;34117.28;9003008
34112.82;34130.1;34112.82;34120.68;34120.68;6821888
34115.23;34137.87;34112.23;34112.23;34112.23;0
34118.77;34154.22;34118.77;34154.22;34154.22;9541632
34162.85;34177.29;34162.85;34175.97;34175.97;0
34175.39;34175.39;34149.09;34150.34;34150.34;0
34153.6;34153.6;34116.94;34116.94;34116.94;0
34123.68;34152.57;34123.68;34152.18;34152.18;0
34149.57;34153.51;34148.39;34149.22;34149.22;0
34150.21;34151.62;34139.77;34151.62;34151.62;0
34149.31;34149.31;34107.83;34113.64;34113.64;0
34117.97;34133.29;34117.97;34119.05;34119.05;0
34120.39;34130.16;34110.15;34110.15;34110.15;0
34106.3;34111.14;34102.97;34104.04;34104.04;0
34116.11;34125.26;34108.65;34108.65;34108.65;0
34101.32;34112.95;34101.32;34102.59;34102.59;0
34088.93;34090.68;34076.44;34090.68;34090.68;0
34093.5;34098.43;34069.18;34076.32;34076.32;5043200
34055.64;34062.77;34040.89;34052.89;34052.89;6328320
34070.13;34079.34;34056.34;34056.34;34056.34;3283968
34044.92;34045.12;34032.59;34037.83;34037.83;0
34042.83;34042.84;34027.88;34027.88;34027.88;0
34027.07;34027.07;33996.55;34017.8;34017.8;0
34024.74;34042.59;33996.18;33996.18;33996.18;3513344
33996.57;33996.57;33983.36;33983.36;33983.36;0
33997.88;34016.4;33994.42;34012.11;34012.11;0
34011.4;34047.07;34002.98;34047.07;34047.07;0
34047.33;34057.59;34027.55;34042.42;34042.42;0
34045.78;34066.54;34045.78;34063.43;34063.43;0
34027.12;34044.68;33998.38;34044.68;34044.68;0
34048.33;34048.33;34015.25;34015.25;34015.25;0
34012.69;34064.88;34011.71;34064.88;34064.88;0
34069.37;34076.95;34063.19;34076.95;34076.95;2184192
34030.82;34030.82;33986.21;33986.21;33986.21;3338240
33996.37;34009.94;33986.11;33986.11;33986.11;57613312
34041.04;34043.25;33991.74;34002.21;34002.21;0
34016.16;34016.16;34002.5;34002.5;34002.5;13194240
34032.3;34112.84;34032.3;34112.84;34112.84;10961920
34148.55;34194.81;34147.81;34147.81;34147.81;58108928
34159.24;34162.58;34095.56;34095.56;34095.56;6753280
34111.12;34189.05;34111.12;34189.05;34189.05;0
34187.95;34187.95;34153.46;34153.46;34153.46;25725952
34181.64;34181.64;34161.19;34164.7;34164.7;28460032
34136.3;34144.39;34116.38;34128.08;34128.08;10267648
34127.99;34151.14;34107.42;34151.14;34151.14;10861568
34136.11;34175.57;34136.11;34172.62;34172.62;26220544
34192.19;34192.19;34168.86;34188.68;34188.68;26024960
34186.53;34201.77;34182.05;34201.77;34201.77;13212672
34174.33;34174.33;34141.82;34141.82;34141.82;0
34154.1;34178.86;34134.56;34149.66;34149.66;0
34128.84;34141.56;34117.36;34131.92;34131.92;0
34140.35;34177.71;34140.35;34164.05;34164.05;11086848
34158.75;34159.52;34104.31;34105.81;34105.81;0
34079.48;34099.22;34052.78;34052.78;34052.78;24750080
34068.59;34068.59;34040.92;34042.7;34042.7;54336512
34059.63;34059.63;34004.88;34004.88;34004.88;42237952
34000.59;34000.59;33972.09;33989.75;33989.75;33052672
33988.48;34004.41;33962.87;33962.87;33962.87;67042304
33938.56;33949.9;33866.02;33866.02;33866.02;0
33907.56;33973.05;33907.56;33933.84;33933.84;0
33928.48;33962.37;33928.48;33953.92;33953.92;0
33937.92;33940.68;33884.08;33937.48;33937.48;0
33917.09;33928.79;33912.69;33912.69;33912.69;0
33926.16;33929.04;33907.16;33907.16;33907.16;0
33892.3;33923.48;33879.47;33879.47;33879.47;0
