Open;High;Low;Close;Adj Close;Volume
34101.4;34104.08;34099.48;34103.69;34103.69;9970688
34073.02;34084.21;34057.98;34084.21;34084.21;12986368
34077.02;34077.02;34064.7;34064.7;34064.7;954368
34084.09;34088.05;34084.09;34084.52;34084.52;8611840
34074.58;34096.03;34074.58;34096.03;34096.03;3266560
34095.64;34100.46;34095.58;34100.46;34100.46;3570688
34102.52;34102.52;34085.16;34085.16;34085.16;13798400
34092.87;34092.87;34062.51;34062.51;34062.51;1620992
34045.86;34060.21;34042.43;34042.43;34042.43;11878400
34035.06;34035.06;33997.05;33997.05;33997.05;14920704
34002.41;34006.06;33994.02;33994.02;33994.02;56992768
34002.04;34002.04;33965.95;33982.05;33982.05;23564288
33983.26;34032.95;33983.26;34032.95;34032.95;10711040
34022.94;34023.7;34010.34;34023.7;34023.7;7966720
34027.29;34035.17;34013.09;34013.09;34013.09;4486144
34016.32;34021.45;34016.32;34021.45;34021.45;2078720
33995.81;34011.05;33995.81;34008.07;34008.07;902144
34011.75;34011.75;34005.61;34005.61;34005.61;4726784
34000.64;34008.54;33992.91;34001.12;34001.12;439296
34006.55;34012.37;34006.55;34011.92;34011.92;3006464
34010.63;34022.34;34009.59;34022.34;34022.34;705536
34023.01;34023.01;34009.73;34009.73;34009.73;6030336
33992.36;34006.29;33992.36;34006.29;34006.29;27859968
33947.57;33964.34;33947.57;33964.34;33964.34;329728
33967.77;33983.91;33967.77;33983.91;33983.91;3198976
34014.61;34023.9;34014.61;34023.9;34023.9;3620864
34026.9;34026.9;34017.95;34017.95;34017.95;11056128
34032.03;34045.38;34032.03;34037.89;34037.89;18441216
34032.32;34043.71;34032.32;34043.71;34043.71;698368
34036.45;34069.89;34036.45;34069.89;34069.89;874496
34055.06;34063.71;34055.04;34057.25;34057.25;10397696
34095.02;34104.04;34090.39;34104.04;34104.04;16757760
34113.93;34135.75;34113.93;34114.98;34114.98;12916736
34079.86;34082.24;34072.09;34082.24;34082.24;8553472
34093.48;34093.88;34093.2;34093.69;34093.69;1317888
34124.41;34124.41;34100.32;34100.32;34100.32;15836160
34138.83;34146.72;34138.83;34146.11;34146.11;3964928
34147.7;34150.85;34133.9;34133.9;34133.9;3091456
34157.93;34169.04;34157.93;34168.8;34168.8;13786112
34168.05;34201.15;34168.05;34201.15;34201.15;18143232
34192.98;34196.68;34177.8;34196.68;34196.68;13206528
34251.13;34252.52;34242.21;34252.52;34252.52;67468288
34251.19;34260.69;34232.05;34232.05;34232.05;29997056
34214.35;34218.82;34199.62;34218.82;34218.82;12126208
34224.59;34224.95;34193.45;34193.45;34193.45;41643008
34198.55;34202.32;34190.95;34193.87;34193.87;9156608
